,qid,gender,party,congress,numQuotes
9909,Q16885687,[0],[1],[0],167
9910,Q6490741,[0],[1],[0],167
9911,Q28421945,[0],[0],[0],167
9912,Q7704243,[0],[0],[0],167
9913,Q5222388,[0],[1],[0],167
9914,Q5290922,[0],[1],[0],167
9915,Q16197251,[1],[1],[0],167
9916,Q47006601,[0],[0],[0],167
9917,Q6962762,[1],[1],[0],167
9918,Q27995778,[0],[0],[0],167
9919,Q5203737,[0],[0],[0],167
9920,Q7491348,[0],[1],[0],167
9921,Q28823204,[0],[0],[0],167
9922,Q5259603,[0],[0],[0],167
9923,Q19276632,[1],[1],[0],167
9924,Q4899592,[1],[1],[0],167
9925,Q7925418,[1],[1],[0],167
9926,Q16751426,[1],[0],[0],167
9927,Q6375771,[1],[1],[0],166
9928,Q7807088,[0],[0],[0],166
9929,Q59164712,[1],[1],[0],166
9930,Q7325619,[0],[1],[0],166
9931,Q5525981,[0],[0],[0],166
9932,Q55183429,[0],[1],[0],166
9933,Q6846116,[0],[0],[0],166
9934,Q1376143,[0],[1],[0],166
9935,Q6685377,[0],[0],[0],166
9936,Q15526884,[0],[0],[0],166
9937,Q19360689,[1],[1],[0],166
9938,Q16731528,[0],[1],[0],166
9939,Q19880200,[1],[0],[0],166
9940,Q58973608,[0],[0],[0],166
9941,Q4760922,[0],[0],[0],166
9942,Q3013039,[0],[0],[0],166
9943,Q6792615,[1],[1],[0],166
9944,Q6701945,[0],[0],[0],166
9945,Q6387946,[0],[0],[0],166
9946,Q5108172,[0],[0],[0],166
9947,Q5214631,[0],[0],[0],166
9948,Q4009809,[1],[1],[0],165
9949,Q7344715,[0],[0],[0],165
9950,Q1239374,[0],[0],[1],165
9951,Q16729011,[0],[1],[0],165
9952,Q7358631,[0],[1],[0],165
9953,Q18705274,[1],[1],[0],165
9954,Q2288047,[1],[1],[0],165
9955,Q16230579,[0],[1],[0],165
9956,Q5228665,[0],[0],[0],165
9957,Q6130997,[0],[1],[0],165
9958,Q4766987,[1],[0],[0],165
9959,Q737710,[0],[0],[0],165
9960,Q47035447,[1],[1],[0],165
9961,Q27922518,[0],[0],[0],165
9962,Q7298682,[0],[0],[0],165
9963,Q21062996,[0],[0],[0],165
9964,Q436535,[0],[0],[1],165
9965,Q44451354,[0],[1],[0],165
9966,Q55642378,[0],[0],[0],165
9967,Q6384612,[0],[1],[0],165
9968,Q16211550,[0],[1],[0],165
9969,Q6778399,[0],[0],[0],165
9970,Q19866699,[1],[0],[0],165
9971,Q6289539,[0],[1],[0],165
9972,Q7976395,[0],[0],[0],165
9973,Q16875173,[1],[0],[0],165
9974,Q6167357,[0],[0],[0],165
9975,Q6767842,[0],[0],[0],165
9976,Q16221379,[0],[0],[0],164
9977,Q5085958,[1],[1],[0],164
9978,Q1704699,[0],[0],[1],164
9979,Q6139394,[0],[1],[0],164
9980,Q4792187,[1],[0],[0],164
9981,Q56872963,[0],[1],[0],164
9982,Q5195434,[0],[0],[0],164
9983,Q16195007,[0],[1],[0],164
9984,Q18685634,[0],[1],[0],164
9985,Q18350638,[0],[0],[0],164
9986,Q7804132,[0],[1],[0],164
9987,Q21934063,[1],[1],[0],164
9988,Q4910604,[0],[1],[0],164
9989,Q56332082,[0],[1],[0],164
9990,Q574441,[0],[0],[1],164
9991,Q6708724,[0],[1],[0],164
9992,Q7614536,[0],[1],[0],164
9993,Q6213948,[0],[1],[0],164
9994,Q7596024,[1],[1],[0],163
9995,Q28823415,[0],[1],[0],163
9996,Q19880213,[0],[0],[0],163
9997,Q19880221,[1],[0],[0],163
9998,Q7682098,[0],[0],[0],163
9999,Q6282076,[0],[1],[0],163
10000,Q888913,[0],[1],[0],163
10001,Q7369665,[0],[0],[0],163
10002,Q5228521,[0],[1],[0],163
10003,Q16209496,[1],[1],[0],163
10004,Q4872489,[0],[0],[0],163
10005,Q16205641,[0],[0],[0],163
10006,Q16120822,[0],[1],[0],163
10007,Q947145,[0],[0],[1],163
10008,Q4755141,[1],[0],[0],163
10009,Q59604678,[1],[1],[0],163
10010,Q7495360,[1],[0],[0],163
10011,Q19609659,[0],[0],[0],163
10012,Q16201861,[0],[1],[0],163
10013,Q16192774,[0],[0],[0],163
10014,Q19360524,[0],[0],[0],163
10015,Q5360214,[0],[0],[0],162
10016,Q4762507,[1],[0],[0],162
10017,Q7493758,[1],[1],[0],162
10018,Q7435915,[0],[0],[0],162
10019,Q5259250,[0],[1],[0],162
10020,Q5541563,[0],[0],[0],162
10021,Q16735006,[1],[0],[0],162
10022,Q16196571,[0],[0],[0],162
10023,Q16730476,[0],[1],[0],162
10024,Q17180640,[0],[0],[0],162
10025,Q16211834,[1],[0],[0],162
10026,Q6780136,[1],[1],[0],162
10027,Q58781842,[1],[1],[0],162
10028,Q16185294,[0],[0],[0],162
10029,Q7803188,[0],[1],[0],162
10030,Q6279355,[0],[0],[0],162
10031,Q6768705,[0],[0],[0],162
10032,Q26251556,[1],[1],[0],162
10033,Q28420129,[0],[1],[0],162
10034,Q7331757,[0],[0],[0],162
10035,Q16196019,[0],[0],[0],162
10036,Q16241420,[1],[1],[0],161
10037,Q28529886,[0],[0],[0],161
10038,Q6178268,[1],[1],[0],161
10039,Q16216791,[0],[1],[0],161
10040,Q7188631,[1],[1],[0],161
10041,Q7323606,[0],[0],[0],161
10042,Q4790219,[1],[1],[0],161
10043,Q28823203,[0],[1],[0],161
10044,Q772063,[0],[1],[0],161
10045,Q23092147,[1],[1],[0],161
10046,Q16731932,[0],[1],[0],161
10047,Q7154631,[1],[1],[0],161
10048,Q21064485,[0],[0],[0],161
10049,Q4662161,[0],[1],[0],161
10050,Q5416387,[1],[1],[0],161
10051,Q56223481,[1],[0],[0],161
10052,Q6831772,[0],[1],[0],161
10053,Q5526715,[0],[0],[0],161
10054,Q5092257,[1],[1],[0],161
10055,Q6847926,[0],[0],[0],161
10056,Q5353159,[1],[1],[0],161
10057,Q27983579,[0],[0],[0],161
10058,Q16982298,[1],[1],[0],161
10059,Q13537745,[0],[1],[0],161
10060,Q27898996,[1],[0],[0],161
10061,Q10831502,[0],[0],[0],161
10062,Q20710336,[0],[0],[0],161
10063,Q5296430,[1],[1],[0],161
10064,Q21662745,[1],[1],[1],161
10065,Q6303330,[1],[1],[0],161
10066,Q16205335,[0],[0],[0],161
10067,Q7128923,[1],[1],[0],161
10068,Q5120591,[1],[1],[0],161
10069,Q48528029,[1],[1],[0],160
10070,Q13392497,[1],[1],[0],160
10071,Q6701490,[0],[1],[0],160
10072,Q7788197,[0],[1],[0],160
10073,Q741383,[0],[0],[1],160
10074,Q5236821,[0],[0],[0],160
10075,Q16240751,[0],[0],[0],160
10076,Q7346572,[0],[0],[0],160
10077,Q5210538,[0],[1],[0],160
10078,Q6152434,[1],[1],[0],160
10079,Q54861498,[1],[1],[0],160
10080,Q7050154,[1],[1],[0],160
10081,Q19864399,[0],[0],[0],160
10082,Q5524110,[0],[0],[0],160
10083,Q7685099,[1],[0],[0],160
10084,Q4716910,[0],[0],[0],159
10085,Q17385615,[0],[1],[0],159
10086,Q6250023,[0],[0],[0],159
10087,Q7346605,[0],[0],[0],159
10088,Q1461043,[0],[0],[0],159
10089,Q6837130,[1],[0],[0],159
10090,Q16186323,[0],[0],[0],159
10091,Q19360959,[1],[0],[0],159
10092,Q16981412,[0],[0],[0],159
10093,Q357956,[0],[0],[0],159
10094,Q16214256,[0],[0],[0],159
10095,Q18630748,[0],[0],[0],159
10096,Q6201608,[0],[1],[0],159
10097,Q16727408,[0],[1],[0],159
10098,Q18217377,[0],[0],[0],159
10099,Q5354171,[0],[1],[0],158
10100,Q16185505,[0],[0],[0],158
10101,Q7297645,[0],[0],[0],158
10102,Q5272822,[0],[1],[0],158
10103,Q16151800,[0],[1],[0],158
10104,Q4913110,[0],[1],[0],158
10105,Q5525198,[0],[1],[0],158
10106,Q15917416,[0],[1],[0],158
10107,Q5146268,[1],[1],[0],158
10108,Q27916230,[0],[0],[0],158
10109,Q19560104,[0],[1],[0],158
10110,Q5498425,[0],[0],[0],158
10111,Q55433644,[0],[0],[0],158
10112,Q4800508,[0],[1],[0],158
10113,Q7847037,[0],[0],[0],158
10114,Q16221853,[0],[0],[0],158
10115,Q33979525,[1],[1],[0],158
10116,Q6702403,[0],[1],[0],158
10117,Q20707824,[0],[0],[0],158
10118,Q24053985,[0],[0],[0],158
10119,Q16215155,[0],[0],[0],158
10120,Q7287892,[0],[0],[0],158
10121,Q59306317,[1],[1],[0],157
10122,Q6124702,[0],[1],[0],157
10123,Q6212876,[0],[1],[0],157
10124,Q5300844,[0],[0],[0],157
10125,Q16104880,[0],[1],[0],157
10126,Q4731816,[0],[0],[0],157
10127,Q5039877,[0],[0],[0],157
10128,Q6209697,[0],[0],[0],157
10129,Q16194052,[0],[0],[0],157
10130,Q16729854,[0],[1],[0],157
10131,Q7970424,[0],[0],[0],157
10132,Q3278769,[1],[0],[0],157
10133,Q5343438,[0],[1],[0],157
10134,Q7836388,[0],[0],[0],157
10135,Q30113251,[0],[1],[0],157
10136,Q30113297,[0],[1],[0],157
10137,Q366343,[0],[1],[0],157
10138,Q19560593,[1],[0],[0],157
10139,Q5486599,[0],[1],[0],157
10140,Q6234571,[0],[1],[0],157
10141,Q13562416,[1],[1],[0],157
10142,Q26703250,[0],[0],[0],157
10143,Q5210464,[0],[1],[0],157
10144,Q28966246,[1],[0],[0],157
10145,Q4769099,[1],[0],[0],157
10146,Q18685584,[0],[1],[0],157
10147,Q58494503,[0],[1],[0],157
10148,Q4792128,[0],[0],[0],156
10149,Q16885762,[0],[1],[0],156
10150,Q5605909,[0],[1],[0],156
10151,Q13562345,[1],[1],[0],156
10152,Q26923368,[1],[0],[0],156
10153,Q16734664,[1],[1],[0],156
10154,Q6387240,[0],[0],[0],156
10155,Q1188940,[0],[0],[1],156
10156,Q4768046,[1],[1],[0],156
10157,Q7983749,[0],[0],[0],156
10158,Q18022365,[1],[0],[0],156
10159,Q16211635,[1],[0],[0],156
10160,Q30313652,[0],[0],[0],156
10161,Q6250750,[0],[0],[0],156
10162,Q44627624,[1],[0],[0],156
10163,Q16744988,[0],[0],[0],156
10164,Q28840430,[1],[0],[0],156
10165,Q6183862,[0],[1],[0],156
10166,Q16195331,[0],[0],[0],156
10167,Q6849229,[0],[0],[0],156
10168,Q5213501,[0],[1],[0],156
10169,Q19874367,[0],[0],[0],156
10170,Q16731610,[0],[1],[0],156
10171,Q16106195,[1],[0],[0],156
10172,Q238817,[0],[1],[0],156
